PostCommentID,Post Created-Time,Post Keyword,Post Message,Post Attachment,Comment Created-Time,Comment UserName,Comment UserID,Comment Message
121580125458_10158023871290459_10158024933605459,2017-01-25T19:29:05+0000,Grenze,"Donald Trump hat damit begonnen, sein zentrales Wahlkampfversprechen einzulösen. Wieso das Dekret zum Mauerbau allein noch nicht viel heißt.",Trump erlässt Dekret für Mauerbau an Grenze zu Mexiko,2017-01-25T22:56:09+0000,Smilla Honda,250790228720510_,"Bitte berichten Sie auch über die riesige Pro-Trump-Kundgebung in Biafra am 20. Januar, mit hunderttausenden oder sogar mehr (!) Teilnehmern, als wohl erstes (!!) deutsches Medium!  Dabei wurden dutzende friedliche Biafraner von der nigerianischen Polizei und Militär getötet!  Mit Trump stehen z.B. die Chancen gut, dass vielen ""Dritte Welt""-Ländern endlich Gerechtigkeit widerfährt.  Bei der Kundgebung wurden Dutzende Teilnehmer von der nigerianischen Polizei und Militär ERSCHOSSEN, bzw. Teilnehmer, die sich versteckt hatten, mit Säure übergossen, erwürgt... Viele mehr wurden teils schwer verletzt, hundert oder mehr Teilnehmer wurden verhaftet! Wie auch schon bei friedlichen Demonstrationen für die Unabhängigkeit Biafras seit 2015!  Dies ist ein Artikel, plus Video, von AMNESTY INTERNATIONAL zu dem Thema Gewalt an friedlichen biafranischen Demonstranten durch nigerianische Polizei und Militär! (auch wenn es wohl schon zum Zeitpunkt der Berichterstattung weit mehr als 150 Opfer waren, und die Hintergründe zum Biafrakrieg 1967-1970 leider völlig falsch wiedergegeben sind - Biafra war nach Abschlachtung von zehn- bis hunderttausenden Biafranern und anderen Christen in Nigeria ähnlich wie Israel aus schlichten Sicherheitsgründen gezwungen, seine Unabhängigkeit zu erklären - , bietet es dennoch einen Einblick, und Beweise für die Gewalt)  http://www.amnesty.de/2016/11/22/nigeria-sicherheitskraefte-toeten-mindestens-150-friedliche-demonstrierende  Und warum wird man z.B. zur Lage in Syrien täglich regelrecht bombardiert, aber zur furchtbaren grundsätzlichen Lage der Biafraner und anderen Christen in Nigeria kommt nicht ein einziges Wort??? Und zwar NIEMALS??  http://www.thebiafraherald.co/2016/04/five-hundred-idomas-were-massacred-in.html  (Statement von Femi-Fani Kayode, einem früheren Minister für Tourismus und Kultur in Nigeria, sowie früheren Luftfahrtminister)  http://www.thebiafraherald.co/2016/04/biafrans-are-killed-while-fulani.html  http://www.thebiafratimes.co/2017/01/alert-ogbaru-community-under-attack-by.html  Bitte sehen Sie sich bezüglich den Geschehnissen bei der Kundgebung für Trump diesen, http://www.ipob.org/2017/01/ipob-press-release-unbelievable-denial.html , und weitere Artikel auf der IPOB-Homepage an (Vereinigung der indigenen Völker Biafras; teils verstörende Bilder); dort gibt es auch viele Hintergrundinformationen;   sowie http://www.thebiafraherald.co/2017/01/more-update-on-massacre-of-unarmed.html , und andere Artikel der Zeitung Biafra Herald, www.thebiafraherald.co, ab dem 20. Januar (ebenfalls teilweise verstörende Bilder).  Davon abgesehen gibt es mittlerweile auch von CNN, der Washington Post und BBC Berichte zu der tödlichen Gewalt des Militärs und der Polizei bei den Demonstrationen für die Unabhängigkeit Biafras, auch wenn sie stark untertrieben bzw. in vielen Dingen falsch sind! Dennoch nicht zu vergleichen damit, was bisher über Biafra berichtet wurde! (""seltsamerweise"" gab es Berichte von diesen Medien zu dem Thema das ERSTE Mal überhaupt ein bis zwei Wochen nach Trumps Wahl! Was davon abgesehen von jedem nachzuprüfen ist, ist die auffallende Tatsache, dass Trump den aktuellen nigerianischen Präsidenten Buhari, einen islamistischen Diktator - der bereits während des Biafrakriegs einen hohen militärischen Rang innehatte und den Befehl zur Tötung unzähliger Biafraner gab, was er laut eigenen Angaben niemals bereut hat - nicht zu seiner Amtseinführungszeremonie einlud, während der vorige Präsident Goodluck Jonathan, ein Biafraner, der Nigeria ehrlich, kompetent und am Wohl der Bevölkerung interessiert regiert hat (und nur durch Glück und Zufall überhaupt Präsident werden konnte), eingeladen war)   BERICHTEN SIE DARÜBER, es kann nicht wahr sein, dass die Medien und die Welt schlicht STILLSCHWEIGEN bewahren, wenn so etwas geschieht!!! Ebenso wie zum Beispiel bei der Abschlachtung von mindestens 2000 Christen in Kaduna/Nordnigeria und Aguta/Südostnigeria direkt nördlich von Biafra, im Dezember 2016!!"
121580125458_10158023871290459_10158025040805459,2017-01-25T19:29:05+0000,Grenze,"Donald Trump hat damit begonnen, sein zentrales Wahlkampfversprechen einzulösen. Wieso das Dekret zum Mauerbau allein noch nicht viel heißt.",Trump erlässt Dekret für Mauerbau an Grenze zu Mexiko,2017-01-25T23:23:50+0000,Barbara Zofia Adamczyk-Polo,1707622379566698_,Alles so schrecklich ?
121580125458_10158023871290459_10158026717760459,2017-01-25T19:29:05+0000,Grenze,"Donald Trump hat damit begonnen, sein zentrales Wahlkampfversprechen einzulösen. Wieso das Dekret zum Mauerbau allein noch nicht viel heißt.",Trump erlässt Dekret für Mauerbau an Grenze zu Mexiko,2017-01-26T07:02:51+0000,Achim Hoffmann,1687148711310171_,"Auf jeden Fall labert Trump nicht nur, er handelt. Sowas wäre hier neu und gut.  Wie lange ist Maut in Arbeit ?"
121580125458_10158023871290459_10158026784050459,2017-01-25T19:29:05+0000,Grenze,"Donald Trump hat damit begonnen, sein zentrales Wahlkampfversprechen einzulösen. Wieso das Dekret zum Mauerbau allein noch nicht viel heißt.",Trump erlässt Dekret für Mauerbau an Grenze zu Mexiko,2017-01-26T07:31:11+0000,Moritz Schmidt,1734374243556862_,Trump hält wenigstens seine Wahlversprechen.
121580125458_10158023871290459_10158029481220459,2017-01-25T19:29:05+0000,Grenze,"Donald Trump hat damit begonnen, sein zentrales Wahlkampfversprechen einzulösen. Wieso das Dekret zum Mauerbau allein noch nicht viel heißt.",Trump erlässt Dekret für Mauerbau an Grenze zu Mexiko,2017-01-26T21:28:49+0000,Markus Baars,554421308060126_,Da steht doch schon ein Zaun.
121580125458_10157967330655459_10157967332820459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T22:45:42+0000,Arnulf Engelke,1873079572969744_,
121580125458_10157967330655459_10157967333950459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T22:46:00+0000,Arnulf Engelke,1873079572969744_,Perfekt!
121580125458_10157967330655459_10157967346515459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T22:49:14+0000,Alfred E. Neumann,2178003699090466_,weder die kanzlerin noch die nato sind obsolet
121580125458_10157967330655459_10157967347080459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T22:49:35+0000,Wolfgang Petersilie,1340576982654368_,Mit Merkels Flüchtlingspolitik hat er ja recht!
121580125458_10157967330655459_10157967350240459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T22:50:16+0000,Alexandra Zunic,1920796801490279_,Ja und? Versteh das Problem nicht. Selbst die eigenen Landsleute kritisieren oben erwähnte Themen. Was ist daran also so schlimm???
121580125458_10157967330655459_10157967405025459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T23:02:17+0000,Edith Schellknecht,1528001873893834_,Er hat recht ..Merkel mit ihren Lieblingen ..Autobauer mit ihrer Schummelei und die Nato : ist eine Internationale Organisation ohne Hoheitsrechte.
121580125458_10157967330655459_10157967417165459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T23:05:48+0000,Stefan Rebbin,10202285439855141_,"Ich finde erschreckend, wie viele Menschen dieser substanzlosen Person huldigen..."
121580125458_10157967330655459_10157967422170459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T23:07:13+0000,Ilona Raschke,345662225789424_,Gibt es überhaupt noch eine Person die der Prolet noch nicht gepöbelt hat ?
121580125458_10157967330655459_10157967445785459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T23:13:15+0000,Peter Maiwald,10210532609612118_,der könig der idioten hatte bei seinen kollegen (idioten der hiesigen medienwelt) audienz!
121580125458_10157967330655459_10157967447810459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T23:13:59+0000,Helmut Exner,10210763792278143_,"Wir leben im Zeitalter der Schamlosigkeit. Menschen benehmen sich wie Schweine, und es wird ihnen zugejubelt, als wären sie der Messias. Die Jahre 2015 bis 2017 ... werden in die Geschichte eingehen als Zeitalter der niederen Instinkte."
121580125458_10157967330655459_10157967460770459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T23:16:57+0000,Marcus Braun,1199896670046164_,Ähhh Mr. President wie genau kann Merkel Grenzen Öffnen die nie zu waren ? Kopf kratzen muß
121580125458_10157967330655459_10157967472140459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T23:20:32+0000,Martin Müller,1344063618938594_,"Wo er recht hat, hat er recht !!!!"
121580125458_10157967330655459_10157967472635459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T23:20:41+0000,Nico Hamburg,10211486859117361_,"Interview gelesen und an alle dummen Trump Basher, geht weiter heulen, aber leiser?  GUTE STATEMENTS!"
121580125458_10157967330655459_10157967473945459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T23:21:00+0000,Robert Ruetz,1389382704405971_,"Die Dummheit der Menschen ist grenzenlos. Alles entwickelt sich weiter, nur der Mensch sich nicht. ?"
121580125458_10157967330655459_10157967476070459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T23:21:37+0000,Carsten Hans Koch,1389420234484086_,Der Typ wird die ganze Welt Pleite machen und vielleicht sogar am Ende Zerstören !
121580125458_10157967330655459_10157967482005459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T23:23:31+0000,Werner Hölldobler,1044679362325597_,Schaff uns die Merkel vom Hals
121580125458_10157967330655459_10157967593960459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-15T23:57:50+0000,Birgit Mariana Strunk,10201807825194874_,Recht hat er.
121580125458_10157967330655459_10157967606325459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-16T00:01:29+0000,Daniela Vetsch,10207708336688280_,Meine Tochter hatte eine Sportlehrerin in der Grundschule- die hatte wenn ihr etwas nicht passte diese 3 Worte ( schreibrüllend!): SCHNAUZE FRESSE HALTEN! ... Tja
121580125458_10157967330655459_10157967641700459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-16T00:09:55+0000,Gabi Moeller,1462703930421519_,Ein Wahnsinniger eben.....
121580125458_10157967330655459_10157967813305459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-16T00:58:57+0000,Helmut Weyrich,342820032761823_,"Bei manchen Kommentaren kann man erkennen,  daß wohl viel Hintergrundwissen fehlt und das Unverständnis  miese Fehlinterpretationen hervorbringt."
121580125458_10157967330655459_10157967906030459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-16T01:21:47+0000,Steffi Kühne,10211065432942756_,"Der soll sich auf ""sein Land"" und seine zukünftigen Aufgaben konzentrieren. Damit hat er genug zu tun. Irgendwie merkwürdig, dass er sich so sehr darum kümmert was in Deutschland geschieht."
121580125458_10157967330655459_10157968005675459,2017-01-15T22:45:10+0000,Flüchtling,"Und nach der Talkshow das Interview: Donald Trump droht mit hohen Strafzöllen, kritisiert Merkels Flüchtlingspolitik und hält die Nato für ""obsolet"".",Künftiger US-Präsident Donald Trump attackiert Kanzlerin Angela Merkel und deutsche Autokonzerne,2017-01-16T01:48:41+0000,Sascha Bill,1310521385635765_,"Ich glaube Trump muss sehr schell, sehr viel lernen! Er ist nicht mehr im Wahlkampf! Und ab jetzt wird es gefährlich für ihn! Dieser Mann ist einfach nur dumm! Und Dumme Menschen hat man schon immer besiegt!"
